Time_s,Thrust_N
0.2362,18.57311603
0.2364,18.75509303
0.2366,18.57311603
0.2368,18.63377503
0.237,18.57311603
0.2372,18.63377503
0.2374,18.57311603
0.2376,18.57311603
0.2378,18.69443403
0.238,18.57311603
0.2382,18.51245703
0.2384,18.51245703
0.2386,18.63377503
0.2388,18.57311603
0.239,18.51245703
0.2392,18.69443403
0.2394,18.63377503
0.2396,18.57311603
0.2398,18.57311603
0.24,18.57311603
0.2402,18.63377503
0.2404,18.57311603
0.2406,18.57311603
0.2408,18.57311603
0.241,18.57311603
0.2412,18.69443403
0.2414,18.63377503
0.2416,18.63377503
0.2418,18.45179803
0.242,18.69443403
0.2422,18.51245703
0.2424,18.57311603
0.2426,18.57311603
0.2428,18.51245703
0.243,18.45179803
0.2432,18.63377503
0.2434,18.51245703
0.2436,18.63377503
0.2438,18.57311603
0.244,18.63377503
0.2442,18.51245703
0.2444,18.63377503
0.2446,18.57311603
0.2448,18.63377503
0.245,18.57311603
0.2452,18.63377503
0.2454,18.63377503
0.2456,18.57311603
0.2458,18.63377503
0.246,18.63377503
0.2462,18.45179803
0.2464,18.45179803
0.2466,18.63377503
0.2468,18.51245703
0.247,18.75509303
0.2472,18.63377503
0.2474,18.81575203
0.2476,18.57311603
0.2478,18.63377503
0.248,18.69443403
0.2482,18.51245703
0.2484,18.57311603
0.2486,18.63377503
0.2488,18.57311603
0.249,18.57311603
0.2492,18.57311603
0.2494,18.63377503
0.2496,18.69443403
0.2498,18.63377503
0.25,18.57311603
0.2502,18.63377503
0.2504,18.69443403
0.2506,18.75509303
0.2508,18.69443403
0.251,18.69443403
0.2512,18.39113903
0.2514,18.63377503
0.2516,18.63377503
0.2518,18.63377503
0.252,18.57311603
0.2522,18.63377503
0.2524,18.63377503
0.2526,18.63377503
0.2528,18.69443403
0.253,20.999476
0.2532,18.57311603
0.2534,18.57311603
0.2536,18.69443403
0.2538,18.57311603
0.254,18.57311603
0.2542,18.57311603
0.2544,18.63377503
0.2546,18.63377503
0.2548,18.51245703
0.255,18.63377503
0.2552,18.63377503
0.2554,18.45179803
0.2556,18.69443403
0.2558,18.57311603
0.256,18.57311603
0.2562,18.45179803
0.2564,18.63377503
0.2566,18.57311603
0.2568,18.63377503
0.257,18.57311603
0.2572,18.45179803
0.2574,18.63377503
0.2576,18.57311603
0.2578,18.45179803
0.258,18.63377503
0.2582,18.69443403
0.2584,18.57311603
0.2586,18.51245703
0.2588,18.63377503
0.259,18.51245703
0.2592,18.57311603
0.2594,18.63377503
0.2596,18.57311603
0.2598,18.57311603
0.26,18.57311603
0.2602,18.63377503
0.2604,18.87641103
0.2606,18.63377503
0.2608,18.51245703
0.261,18.57311603
0.2612,18.57311603
0.2614,18.57311603
0.2616,18.57311603
0.2618,18.57311603
0.262,18.51245703
0.2622,18.63377503
0.2624,18.57311603
0.2626,18.51245703
0.2628,18.57311603
0.263,18.57311603
0.2632,18.57311603
0.2634,18.57311603
0.2636,18.69443403
0.2638,18.69443403
0.264,18.63377503
0.2642,18.69443403
0.2644,18.63377503
0.2646,18.51245703
0.2648,18.63377503
0.265,18.45179803
0.2652,18.57311603
0.2654,18.57311603
0.2656,18.75509303
0.2658,18.63377503
0.266,18.02718504
0.2662,18.69443403
0.2664,18.69443403
0.2666,18.57311603
0.2668,18.51245703
0.267,18.57311603
0.2672,18.69443403
0.2674,18.63377503
0.2676,18.75509303
0.2678,18.57311603
0.268,18.63377503
0.2682,18.63377503
0.2684,18.75509303
0.2686,18.75509303
